TAZID,CO_TAZID,DevAcres,HH,Job,Job_byAuto,Job_byTran,Job_byBike,Job_byWalk,act_Job_byAuto,act_Job_byTran,act_Job_byBike,act_Job_byWalk,Loss_Job_Cong,Loss_Job_Net,Loss_Job_Abs,act_Loss_Job_Cong,act_Loss_Job_Net,act_Loss_Job_Abs,HH_byAuto,HH_byTran,HH_byBike,HH_byWalk,act_HH_byAuto,act_HH_byTran,act_HH_byBike,act_HH_byWalk,Loss_HH_Cong,Loss_HH_Net,Loss_HH_Abs,act_Loss_HH_Cong,act_Loss_HH_Net,act_Loss_HH_Abs,tmp_Job_byTran_wk,tmp_Job_byTran_dr,tmp_HH_byTran_wk,tmp_HH_byTran_dr,tmp_Job_byAuto_FF,tmp_Job_byAuto_SL,tmp_HH_byAuto_FF,tmp_HH_byAuto_SL
       356,    570203, 19.790855,     220.7,      80.0,    171149,     67860,     74833,      8189,  37772598,  14976710,  16515580,   1807286,    -52407,    -93798,   -146205, -11566211, -20701184, -32267396,    108786,     29906,     33557,      2121,   8702887,   2392474,   2684582,    169679,    -29888,    -41502,    -71390,  -2391061,  -3320173,  -5711234,     67860,     19619,     29906,     11048,    223556,    317354,    138674,    180177
       357,    570204, 15.704409,      50.2,       4.0,    168949,     67599,     73364,      7027,   8481252,   3393456,   3682890,    352777,    -51721,    -89318,   -141039,  -2596399,  -4483762,  -7080161,    107414,     30024,     33212,      2036,    429657,    120097,    132848,      8143,    -29516,    -40166,    -69682,   -118064,   -160663,   -278726,     67599,     20325,     30024,     11216,    220670,    309988,    136930,    177096
       358,    570205, 16.319135,      61.2,     173.2,    170678,     68468,     74302,      7917,  10445490,   4190211,   4547295,    484492,    -52253,    -94193,   -146445,  -3197856,  -5764602,  -8962459,    108447,     30769,     33594,      2473,  18783060,   5329191,   5818494,    428244,    -29753,    -41676,    -71428,  -5153168,  -7218209, -12371377,     68468,     20610,     30769,     10517,    222930,    317123,    138200,    179876
       359,    570206, 20.695482,      39.8,      84.0,    173337,     65482,     72663,      5979,   6898812,   2606172,   2891998,    237954,    -53836,   -100563,   -154399,  -2142688,  -4002410,  -6145098,    110609,     29133,     33226,      2297,   9291135,   2447203,   2790981,    192984,    -30747,    -43976,    -74723,  -2582776,  -3693986,  -6276762,     65482,     20405,     29133,     10179,    227173,    327736,    141356,    185332
       360,    570207,134.441041,     322.3,     220.0,    170795,     57086,     71011,      3544,  55047290,  18398970,  22886925,   1142164,    -53707,   -102368,   -156075, -17309737, -32993297, -50303034,    108660,     26707,     33078,      2732,  23905213,   5875496,   7277190,    600965,    -30803,    -44650,    -75454,  -6776729,  -9823067, -16599796,     57086,     20619,     26707,      9639,    224502,    326870,    139463,    184114
       361,    570208,126.453382,     165.8,     317.0,    164549,     23311,     65573,      1420,  27282275,   3864907,  10871974,    235449,    -52430,   -104712,   -157142,  -8692912, -17361183, -26054095,    104454,     17630,     31636,      2672,  33111798,   5588663,  10028671,    847060,    -30448,    -46129,    -76578,  -9652170, -14622997, -24275167,     23311,     22569,     17630,     10267,    216979,    321691,    134902,    181031
       362,    570209,121.811915,     315.7,     438.0,    158968,     23853,     60674,      1174,  50186080,   7530376,  19154739,    370658,    -54978,   -114078,   -169056, -17356480, -36014557, -53371037,    100925,     15654,     30030,      2384,  44205011,   6856414,  13152938,   1044320,    -31930,    -50086,    -82017, -13985403, -21937845, -35923248,     21752,     23853,     15654,      9034,    213945,    328024,    132855,    182941
       363,    570210, 91.824246,     252.0,         0,    149870,     22077,     51270,       569,  37767249,   5563500,  12919998,    143301,    -53336,   -114162,   -167499, -13440789, -28768898, -42209687,     95146,      8886,     27536,      1193,         0,         0,         0,         0,    -30704,    -51952,    -82656,         0,         0,         0,         0,     22077,         0,      8886,    203206,    317369,    125850,    177802
       364,    570211,117.475244,       2.0,     576.0,    189169,     25688,     68456,      4138,    378337,     51377,    136911,      8275,    -75854,   -128627,   -204480,   -151708,   -257253,   -408961,    120732,     10250,     26525,       390,  69541743,   5903773,  15278592,    224498,    -38123,    -55596,    -93720, -21958983, -32023576, -53982558,     25688,      8430,     10250,      3404,    265023,    393649,    158855,    214452
       365,    570212,116.456597,       1.0,     292.0,    194854,     38782,     78326,      2381,    194854,     38782,     78326,      2381,    -83964,   -120055,   -204019,    -83964,   -120055,   -204019,    124071,     14167,     30646,       605,  36228737,   4136848,   8948723,    176642,    -40704,    -52062,    -92766, -11885604, -15202137, -27087741,     38782,     18889,     14167,     10457,    278819,    398874,    164775,    216837
       366,    570213,123.711398,      65.7,    1076.0,    188755,     44073,     79898,      2278,  12401204,   2895598,   5249325,    149691,    -69767,   -125775,   -195542,  -4583664,  -8263431, -12847095,    119802,     16086,     32763,       299, 128907368,  17308792,  35252591,    321593,    -36922,    -53663,    -90585, -39728127, -57741347, -97469474,     44073,     18683,     16086,     10137,    258522,    384297,    156724,    210387
       367,    570214,114.141099,         0,      86.0,    170626,     63300,     79834,      6479,         0,         0,         0,         0,    -53121,   -116212,   -169333,         0,         0,         0,    107802,     24703,     33601,       533,   9271009,   2124438,   2889723,     45816,    -30468,    -52378,    -82847,  -2620261,  -4504542,  -7124803,     63300,     22800,     24703,     13163,    223747,    339959,    138271,    190649
       368,    570215, 50.056932,      34.0,      85.0,    175193,     82896,     79278,     11804,   5956559,   2818476,   2695449,    401352,    -58420,   -102088,   -160508,  -1986289,  -3470982,  -5457271,    111002,     34693,     34006,      1096,   9435132,   2948868,   2890536,     93198,    -33422,    -43775,    -77198,  -2840895,  -3720903,  -6561797,     82896,     21022,     34693,     12349,    233613,    335701,    144424,    188199
       369,    570216, 26.905027,         0,    1570.0,    175910,     78086,     80077,     16535,         0,         0,         0,         0,    -60761,   -106580,   -167340,         0,         0,         0,    111362,     33798,     34512,      1729, 174838992,  53062626,  54184300,   2713876,    -34673,    -45121,    -79793, -54436029, -70839624,-125275652,     78086,     18839,     33798,     11765,    236671,    343251,    146035,    191156
       370,    570217, 26.313286,       9.0,     400.0,    174915,     80633,     77991,     12450,   1574234,    725696,    701921,    112046,    -56296,   -100350,   -156645,   -506660,   -903148,  -1409808,    110952,     34333,     33999,      1593,  44380940,  13733034,  13599648,    637112,    -32237,    -43184,    -75420, -12894706, -17273428, -30168133,     80633,     20883,     34333,     11346,    231211,    331560,    143189,    186373
       371,    570218, 27.023529,         0,    1024.0,    174242,     76611,     79473,     17141,         0,         0,         0,         0,    -58868,   -106853,   -165721,         0,         0,         0,    110288,     33820,     34567,      2368, 112935199,  34631594,  35396425,   2424330,    -33709,    -45558,    -79268, -34518357, -46651583, -81169939,     76611,     20270,     33820,     11261,    233110,    339963,    143998,    189556
       372,    570219, 26.451097,     253.2,    1190.0,    173255,     77251,     77471,     13709,  43868222,  19559850,  19615689,   3471190,    -54892,   -100730,   -155622, -13898721, -25504853, -39403574,    109894,     33676,     34056,      2091, 130774264,  40074732,  40526660,   2488478,    -31461,    -43678,    -75140, -37439032, -51977036, -89416068,     77251,     20698,     33676,     11675,    228147,    328878,    141356,    185034
       373,    570220, 27.123250,     146.8,     991.2,    164555,     76005,     78655,     17314,  24156698,  11157595,  11546510,   2541665,    -53411,    -95129,   -148540,  -7840711, -13964971, -21805681,    103928,     35586,     34493,      3063, 103013328,  35272801,  34189373,   3036487,    -30645,    -42343,    -72988, -30374893, -41970527, -72345420,     76005,     20059,     35586,     11123,    217966,    313095,    134572,    176916
       374,    570221, 27.144240,     114.2,      17.0,    171606,     76325,     76738,     14168,  19597428,   8716311,   8763502,   1617986,    -53784,   -100508,   -154292,  -6142084, -11478025, -17620109,    108926,     34754,     34027,      2654,   1851744,    590812,    578464,     45117,    -30796,    -43805,    -74601,   -523526,   -744691,  -1268217,     76325,     20288,     34754,     10869,    225390,    325898,    139722,    183527
       375,    570222, 27.155072,     157.7,    1165.0,    170403,     76500,     77707,     16647,  26872590,  12064106,  12254358,   2625258,    -55837,   -105068,   -160905,  -8805513, -16569177, -25374690,    107958,     35363,     34345,      3366, 125770713,  41198289,  40011938,   3921664,    -32045,    -45556,    -77601, -37332903, -53072258, -90405161,     76500,     20710,     35363,     11069,    226240,    331308,    140003,    185559
       376,    570223, 27.292552,      97.7,     282.0,    170140,     76687,     75558,     12615,  16622666,   7492316,   7382057,   1232457,    -52510,    -99633,   -152144,  -5130265,  -9734181, -14864446,    108019,     32987,     33849,      2907,  30461493,   9302262,   9545537,    819747,    -29988,    -43943,    -73931,  -8456720, -12391808, -20848528,     76687,     21360,     32987,     10490,    222650,    322284,    138008,    181950
       377,    570224, 80.257282,     586.3,     283.2,    165751,     64682,     75755,     11971,  97179786,  37923232,  44414899,   7018717,    -54854,   -105200,   -160054, -32161076, -61678643, -93839720,    104781,     29759,     33927,      4139,  29673856,   8427829,   9608057,   1172164,    -31627,    -45936,    -77563,  -8956730, -13009098, -21965828,     64682,     18941,     29759,      9024,    220605,    325805,    136407,    182344
       378,    570225, 80.121983,     296.3,      56.0,    165662,     64274,     73477,      7570,  49085506,  19044532,  21771279,   2242889,    -50526,    -97591,   -148117, -14970798, -28916297, -43887094,    104957,     29242,     33449,      3447,   5877607,   1637533,   1873136,    193040,    -28877,    -43626,    -72503,  -1617129,  -2443033,  -4060162,     64274,     21010,     29242,     10606,    216187,    313779,    133835,    177460
       379,    570226,106.690325,     715.8,      18.0,    158283,     42194,     70465,      1621, 113298932,  30202440,  50438605,   1160651,    -53911,   -106712,   -160624, -38589647, -76384791,-114974438,    100008,     21310,     32506,      3712,   1800147,    383583,    585117,     66817,    -31337,    -47221,    -78558,   -564071,   -849976,  -1414047,     42194,     19179,     21310,      8941,    212194,    318907,    131345,    178566
       380,    570227,106.277283,     475.0,      32.0,    164608,     20926,     68222,      1435,  78189007,   9940083,  32405649,    681681,    -53163,   -107688,   -160851, -25252385, -51151839, -76404224,    104336,     16384,     32013,      2953,   3338756,    524302,   1024408,     94501,    -30934,    -47188,    -78122,   -989881,  -1510017,  -2499898,     19983,     20926,     16384,      8604,    217771,    325459,    135270,    182458
       381,    570228,106.163242,     391.3,      31.0,    158955,     37460,     62497,       903,  62198942,  14658122,  24455132,    353324,    -57830,   -123272,   -181103, -22628938, -48236505, -70865443,    100919,     19249,     30304,      2695,   3128488,    596711,    939420,     83533,    -33630,    -53190,    -86820,  -1042529,  -1648896,  -2691425,     37460,     21231,     19249,      9066,    216785,    340057,    134549,    187739
       382,    570229, 60.337190,     159.5,       1.0,    149887,     22766,     52905,       241,  23907003,   3631245,   8438334,     38516,    -54940,   -121397,   -176337,  -8762897, -19362813, -28125711,     95114,      9506,     27794,      1423,     95114,      9506,     27794,      1423,    -31626,    -54453,    -86079,    -31626,    -54453,    -86079,         0,     22766,         0,      9506,    204827,    326224,    126740,    181193
       383,    570230,207.270945,         0,    2301.0,    186583,     23818,     66968,      4329,         0,         0,         0,         0,    -71059,   -138967,   -210026,         0,         0,         0,    119720,      7706,     27008,        79, 275476816,  17731330,  62145954,    182289,    -36321,    -59012,    -95333, -83575108,-135786084,-219361192,     23818,      8703,      7706,      3473,    257642,    396609,    156042,    215053
       384,    570231,133.042039,       7.0,     951.0,    192034,     25558,     74602,      4818,   1344236,    178903,    522211,     33727,    -83697,   -133086,   -216783,   -585878,   -931603,  -1517481,    122257,      9782,     29502,       223, 116266459,   9302665,  28056748,    211756,    -40626,    -57639,    -98265, -38635514, -54814706, -93450220,     25558,      8282,      9782,      3351,    275731,    408817,    162883,    220522
       385,    570232,113.078238,       8.0,     283.0,    186968,     31745,     77186,      4059,   1495747,    253960,    617486,     32469,    -77149,   -147887,   -225036,   -617191,  -1183096,  -1800287,    119140,     12321,     31171,        28,  33716661,   3486884,   8821431,      7900,    -38604,    -63348,   -101953, -10925063, -17927579, -28852642,     31745,      8688,     12321,      3512,    264117,    412004,    157745,    221093
       386,    570233,110.166782,       7.0,     659.0,    193391,     28735,     80654,      2455,   1353739,    201144,    564578,     17187,    -87149,   -135893,   -223042,   -610041,   -951249,  -1561291,    122733,     12192,     32067,       298,  80881320,   8034774,  21132449,    196591,    -41634,    -59264,   -100898, -27436934, -39055138, -66492072,     28735,     18534,     12192,     10371,    280540,    416433,    164368,    223632
       387,    570234,342.584262,     311.2,     265.5,    189618,     36319,     83122,      1761,  59009120,  11302619,  25867594,    548162,    -74346,   -135731,   -210077, -23136573, -42239418, -65375991,    120237,     12665,     33576,       360,  31922799,   3362620,   8914387,     95478,    -38191,    -57702,    -95893, -10139584, -15319896, -25459480,     36319,     19930,     12665,     10039,    263964,    399695,    158427,    216129
       388,    570235,336.711314,         0,      38.0,    178672,     50234,     84836,      3162,         0,         0,         0,         0,    -60992,   -148165,   -209158,         0,         0,         0,    112822,     19640,     35261,       612,   4287237,    746315,   1339907,     23268,    -34344,    -63432,    -97776,  -1305064,  -2410427,  -3715491,     50234,     18491,     19640,      9710,    239665,    387830,    147166,    210598
       389,    570236, 34.147338,      86.2,     329.0,    179126,     78452,     83507,     14515,  15440690,   6762604,   7198266,   1251211,    -69512,   -120410,   -189922,  -5991919, -10379337, -16371256,    112956,     33620,     35452,      1474,  37162621,  11061069,  11663831,    485103,    -38369,    -50784,    -89153, -12623378, -16707911, -29331288,     78452,     15217,     33620,      8379,    248638,    369048,    151325,    202109
       390,    570237, 37.583728,      66.7,    1050.0,    176480,     73054,     81961,     17051,  11771217,   4872734,   5466765,   1137306,    -65715,   -113090,   -178805,  -4383164,  -7543102, -11926266,    111456,     33984,     34956,      1727, 117029277,  35683122,  36703461,   1813150,    -37089,    -47576,    -84664, -38943047, -49954361, -88897409,     73054,     19035,     33984,     10819,    242195,    355285,    148545,    196121
       391,    570238, 27.101476,      25.5,     503.0,    177429,     81733,     82883,     15866,   4524438,   2084197,   2113505,    404584,    -65867,   -120406,   -186273,  -1679610,  -3070353,  -4749963,    111810,     36755,     35441,      2192,  56240679,  18487528,  17826733,   1102376,    -36792,    -51060,    -87852, -18506481, -25683039, -44189520,     81733,     15235,     36755,      7754,    243296,    363702,    148603,    199662
       392,    570239, 26.797133,         0,     779.0,    166492,     77384,     81365,     17766,         0,         0,         0,         0,    -58219,   -101926,   -160145,         0,         0,         0,    104648,     35506,     34980,      2475,  81520672,  27658804,  27249637,   1927748,    -33570,    -44553,    -78123, -26151226, -34706457, -60857683,     77384,     16934,     35506,      8647,    224711,    326638,    138218,    182771
       393,    570240, 27.177378,     103.2,     589.0,    175714,     83788,     82162,     15895,  18133680,   8646872,   8479132,   1640415,    -64284,   -121338,   -185622,  -6634119, -12522056, -19156174,    110849,     38599,     35331,      2927,  65290213,  22734643,  20809674,   1724093,    -36177,    -51329,    -87507, -21308334, -30233001, -51541335,     83788,     15756,     38599,      7424,    239998,    361336,    147026,    198356
       394,    570241, 27.146809,         0,    4270.2,    164722,     76274,     80652,     17822,         0,         0,         0,         0,    -57138,   -101697,   -158835,         0,         0,         0,    103717,     37824,     34917,      3173, 442891368, 161514281, 149101686,  13551131,    -32948,    -44479,    -77427,-140693953,-189932978,-330626930,     76274,     17178,     37824,      8372,    221859,    323557,    136665,    181143
       395,    570242, 27.213981,     135.2,     697.0,    173680,     80301,     81314,     14971,  23481535,  10856629,  10993710,   2024124,    -62811,   -121657,   -184469,  -8492082, -16448064, -24940145,    109654,     37363,     35159,      3347,  76429142,  26042007,  24506149,   2333129,    -35523,    -51268,    -86791, -24759542, -35733477, -60493020,     80301,     13059,     37363,      7596,    236491,    358149,    145177,    196445
       396,    570243, 27.389102,     209.5,    1882.0,    171023,     77174,     79744,     16998,  35829217,  16167872,  16706276,   3561050,    -59686,   -112695,   -172381, -12504280, -23609601, -36113881,    108158,     37414,     34757,      3481, 203554266,  70413060,  65411886,   6550836,    -34185,    -47990,    -82175, -64336613, -90317365,-154653978,     77174,     17202,     37414,      9978,    230709,    343404,    142344,    190334
       397,    570244, 80.551084,     521.7,     241.0,    167718,     68716,     79198,     10689,  87498738,  35849307,  41317754,   5576376,    -59203,   -119558,   -178760, -30886138, -62373173, -93259311,    105756,     31417,     34682,      4072,  25487139,   7571474,   8358357,    981441,    -34021,    -51060,    -85081,  -8199136, -12305422, -20504558,     68716,     12375,     31417,      7441,    226921,    346479,    139777,    190837
       398,    570245, 80.502034,     629.0,     442.0,    166284,     67539,     77617,     12922, 104592467,  42482184,  48821338,   8128183,    -58189,   -112384,   -170573, -36600782, -70689800,-107290583,    104961,     31452,     34282,      4280,  46392791,  13901899,  15152765,   1891773,    -33607,    -48168,    -81775, -14854117, -21290241, -36144358,     67539,     16195,     31452,      9103,    224473,    336857,    138568,    186736
       399,    570246,106.911228,     550.3,     125.0,    160225,     56996,     73757,      1519,  88171904,  31364833,  40588274,    836112,    -58727,   -122015,   -180742, -32317528, -67144857, -99462385,    101163,     26925,     33190,      3842,  12645434,   3365636,   4148706,    480231,    -34223,    -52414,    -86637,  -4277870,  -6551787, -10829658,     56996,     15681,     26925,      8089,    218952,    340967,    135386,    187801
       400,    570247,106.914554,     474.0,     442.0,    158836,     56873,     72279,      1492,  75288290,  26958032,  34260063,    707259,    -57419,   -114137,   -171556, -27216615, -54100882, -81317497,    100326,     27334,     32852,      4083,  44344273,  12081453,  14520633,   1804468,    -33412,    -49527,    -82939, -14768204, -21891041, -36659245,     56873,     17024,     27334,      9054,    216255,    330392,    133739,    183266
       401,    570248,106.739838,     332.2,      87.0,    162514,     46728,     65668,       546,  53987043,  15522918,  21815012,    181329,    -60999,   -138245,   -199245, -20264025, -45925015, -66189040,    103158,     22944,     30879,      2620,   8974737,   1996165,   2686487,    227955,    -35564,    -58214,    -93778,  -3094094,  -5064625,  -8158719,     46728,     19495,     22944,      9437,    223513,    361758,    138722,    196936
       402,    570249,106.438843,     386.5,      41.0,    160022,     47537,     64239,       684,  61848382,  18372940,  24828458,    264359,    -59900,   -130201,   -190101, -23151187, -50322835, -73474022,    101579,     22555,     30587,      2680,   4164741,    924771,   1254086,    109872,    -34893,    -55447,    -90340,  -1430597,  -2273324,  -3703922,     47537,     20196,     22555,      9184,    219921,    350123,    136472,    191919
       403,    570250,109.023825,     228.3,         0,    154036,     18714,     56074,        97,  35166390,   4272325,  12801603,     22242,    -58094,   -139040,   -197133, -13262759, -31742795, -45005554,     97637,      9278,     28350,      1226,         0,         0,         0,         0,    -33778,    -60172,    -93950,         0,         0,         0,         0,     18714,         0,      9278,    212129,    351169,    131415,    191587
       404,    570251, 91.180644,     191.7,         0,    151401,     20934,     54822,       111,  29023657,   4012979,  10509456,     21252,    -56963,   -128293,   -185257, -10919859, -24593832, -35513692,     96009,     10129,     28209,      1548,         0,         0,         0,         0,    -32937,    -56514,    -89451,         0,         0,         0,         0,     20934,         0,     10129,    208365,    336658,    128945,    185459
       405,    570252,241.309513,      10.0,    1194.0,    182788,     16059,     72644,      3701,   1827879,    160588,    726443,     37008,    -70645,   -107358,   -178004,   -706453,  -1073583,  -1780036,    117293,      6337,     31193,        16, 140048184,   7565870,  37244375,     18927,    -36251,    -46406,    -82657, -43284225, -55408296, -98692521,     16059,      9025,      6337,      5146,    253433,    360792,    153545,    199950
       406,    570253, 75.631516,       2.0,     154.0,    183725,     14622,     68400,      2943,    367451,     29244,    136801,      5886,    -73027,   -106524,   -179552,   -146055,   -213049,   -359104,    118391,      6465,     29516,       219,  18232270,    995675,   4545457,     33770,    -37010,    -45962,    -82971,  -5699475,  -7078085, -12777559,     14622,      9303,      6465,      5136,    256753,    363277,    155401,    201363
       407,    570254, 57.482799,         0,     270.0,    185290,     18651,     67834,      4386,         0,         0,         0,         0,    -71873,   -152856,   -224729,         0,         0,         0,    118936,      6585,     28668,        29,  32112686,   1778057,   7740231,      7787,    -36633,    -64607,   -101240,  -9890896, -17443785, -27334680,     18651,      9415,      6585,      5247,    257163,    410019,    155569,    220175
       408,    570255,135.554685,         0,     297.0,    183746,     17615,     83352,       774,         0,         0,         0,         0,    -72695,   -144387,   -217082,         0,         0,         0,    116572,      6311,     34508,        37,  34621883,   1874405,  10248805,     10865,    -37505,    -62777,   -100282, -11138925, -18644755, -29783680,     17615,      7681,      6311,      3112,    256441,    400828,    154077,    216854
       409,    570256, 82.326557,      18.0,    1054.0,    180565,     62761,     84696,      7403,   3250174,   1129689,   1524532,    133263,    -72004,   -123410,   -195414,  -1296067,  -2221378,  -3517445,    113753,     26275,     35708,       919, 119895278,  27694113,  37635752,    968666,    -39197,    -52121,    -91318, -41313593, -54935628, -96249221,     62761,     14464,     26275,      8031,    252569,    375979,    152950,    205071
       410,    570257, 26.749707,      89.2,     202.0,    183370,     61537,     84211,      7505,  16356618,   5489073,   7511612,    669454,    -74450,   -132471,   -206920,  -6640906, -11816396, -18457302,    115394,     28633,     36018,      1853,  23309507,   5783868,   7275567,    374235,    -39787,    -55526,    -95313,  -8037008, -11216193, -19253202,     61537,     11727,     28633,      7283,    257820,    390291,    155181,    210706
       411,    570258, 53.342015,     244.5,     115.0,    180966,     69519,     83904,     10679,  44246103,  16997493,  20514554,   2610995,    -71319,   -125535,   -196854, -17437500, -30693358, -48130858,    113968,     30799,     35812,      1828,  13106287,   3541886,   4118361,    210240,    -38799,    -52858,    -91657,  -4461898,  -6078673, -10540571,     69519,     11973,     30799,      6896,    252285,    377820,    152767,    205625
       412,    570259, 26.728895,      66.2,     820.0,    180214,     75314,     82697,      7075,  11930137,   4985763,   5474551,    468390,    -69498,   -134735,   -204233,  -4600771,  -8919426, -13520198,    113668,     35557,     35657,      2826,  93207918,  29156657,  29238330,   2317261,    -37928,    -55988,    -93916, -31101057, -45910425, -77011482,     75314,     10403,     35557,      6544,    249712,    384446,    151596,    207585
       413,    570260, 27.182905,      49.7,     485.0,    178933,     74968,     82960,     11237,   8892969,   3725896,   4123089,    558499,    -68703,   -128492,   -197195,  -3414521,  -6386049,  -9800570,    112771,     35546,     35652,      2699,  54694072,  17239951,  17291039,   1309062,    -37865,    -53959,    -91823, -18364286, -26170024, -44534310,     74968,     10380,     35546,      6354,    247636,    376128,    150636,    204595
       414,    570261, 27.130974,      71.8,     150.0,    176814,     77803,     82084,     10277,  12695228,   5586287,   5893636,    737921,    -66627,   -129040,   -195667,  -4783785,  -9265100, -14048885,    111512,     35785,     35432,      3076,  16726822,   5367713,   5314810,    461384,    -37074,    -53979,    -91053,  -5561074,  -8096895, -13657969,     77803,     10938,     35785,      6299,    243440,    372481,    148586,    202565
       415,    570262, 95.829897,     409.7,      58.0,    173919,     60135,     80135,      4231,  71254430,  24637492,  32831510,   1733408,    -64536,   -138340,   -202876, -26440463, -56677704, -83118167,    109591,     28155,     34968,      3333,   6356262,   1632983,   2028152,    193335,    -36424,    -57743,    -94167,  -2112618,  -3349084,  -5461702,     60135,     12450,     28155,      7069,    238455,    376794,    146015,    203758
       416,    570263, 79.852064,     437.5,      11.0,    171683,     61725,     80071,      6579,  75111474,  27004690,  35031154,   2878375,    -64604,   -130686,   -195290, -28264425, -57174920, -85439345,    108189,     28947,     34873,      3615,   1190079,    318414,    383605,     39766,    -36774,    -54915,    -91689,   -404514,   -604066,  -1008579,     61725,     13835,     28947,      7739,    236288,    366973,    144963,    199878
       417,    570264, 80.107508,     336.8,     369.0,    173094,     51210,     74091,      1244,  58298114,  17247385,  24953814,    418825,    -66645,   -152765,   -219411, -22446197, -51451311, -73897507,    109765,     26726,     33173,      3415,  40503362,   9862021,  12240754,   1259957,    -37957,    -62521,   -100478, -14006228, -23070137, -37076365,     51210,     12334,     26726,      7517,    239740,    392505,    147722,    210243
       418,    570265,106.157364,     424.8,      90.2,    164704,     48694,     74715,      1338,  69966091,  20685141,  31739013,    568556,    -61960,   -133681,   -195640, -26320569, -56787503, -83108073,    104079,     24251,     33345,      3498,   9387881,   2187404,   3007716,    315564,    -36008,    -56273,    -92281,  -3247906,  -5075856,  -8323762,     48694,     14081,     24251,      7812,    226664,    360344,    140086,    196360
       419,    570266,105.980411,     519.5,       9.0,    168528,     51102,     68008,      1068,  87550433,  26547521,  35330040,    554820,    -62922,   -153976,   -216898, -32687929, -79990442,-112678370,    107199,     27043,     31496,      2572,    964795,    243387,    283461,     23145,    -36260,    -62955,    -99215,   -326339,   -566597,   -892936,     51102,     15065,     27043,      8669,    231450,    385426,    143459,    206415
       420,    570267, 67.057772,     153.0,         0,    165243,     46855,     66146,       547,  25282163,   7168742,  10120414,     83741,    -62070,   -143271,   -205341,  -9496717, -21920492, -31417209,    104989,     23683,     30942,      2481,         0,         0,         0,         0,    -36005,    -59346,    -95351,         0,         0,         0,     46855,     17209,     23683,      9065,    227313,    370584,    140995,    200341
       421,    570268,225.380029,     107.0,       8.0,    153104,     30251,     57542,       158,  16382143,   3236839,   6156997,     16877,    -56929,   -151639,   -208568,  -6091422, -16225397, -22316819,     97115,     14511,     28699,       974,    776918,    116091,    229594,      7795,    -32931,    -65502,    -98433,   -263449,   -524012,   -787462,     30251,     18315,     14511,      8737,    210033,    361673,    130046,    195547
       422,    570269,938.026453,         0,    3275.0,    175924,     17024,     75922,      3926,         0,         0,         0,         0,    -66203,   -127495,   -193698,         0,         0,         0,    112827,      6784,     33545,       190, 369508765,  22219154, 109858369,    621577,    -35026,    -55617,    -90643,-114710081,-182146010,-296856091,     17024,      6748,      6784,      3452,    242127,    369623,    147853,    203470
       423,    570270,197.145119,      36.8,     475.0,    187718,     47223,     85115,      6473,   6908036,   1737813,   3132244,    238189,    -76065,   -132908,   -208973,  -2799182,  -4891027,  -7690208,    118174,     20436,     36355,       836,  56132626,   9707088,  17268654,    397089,    -39396,    -55687,    -95082, -18712946, -26451231, -45164177,     47223,     11525,     20436,      6449,    263783,    396691,    157570,    213256
       424,    570271, 71.143862,         0,     283.2,    178617,     54500,     84636,      8835,         0,         0,         0,         0,    -65548,   -148887,   -214435,         0,         0,         0,    112278,     24315,     36310,       714,  31797270,   6886108,  10282861,    202072,    -36259,    -62075,    -98333, -10268432, -17579522, -27847954,     54500,     11969,     24315,      6785,    244164,    393051,    148537,    210612
       425,    570272, 71.068515,     140.5,     647.0,    178876,     61157,     83585,      8952,  25132104,   8592498,  11743685,   1257771,    -63503,   -148671,   -212174,  -8922125, -20888310, -29810435,    112759,     29192,     36129,      1493,  72954822,  18887449,  23375301,    965801,    -35106,    -61585,    -96692, -22713868, -39845756, -62559624,     61157,     11424,     29192,      6495,    242379,    391050,    147865,    209450
       426,    570273, 61.559077,     173.2,     734.0,    180649,     58432,     84166,      6675,  31288342,  10120426,  14577629,   1156030,    -70343,   -141606,   -211948, -12183332, -24526119, -36709451,    113500,     27656,     36220,      1683,  83309238,  20299393,  26585809,   1235682,    -38416,    -59260,    -97677, -28197641, -43496956, -71694597,     58432,     10912,     27656,      7120,    250991,    392597,    151917,    211177
       427,    570274, 44.260073,      82.7,     740.0,    177812,     67064,     82487,      7521,  14705034,   5546228,   6821710,    621958,    -61268,   -137173,   -198441,  -5066836, -11344209, -16411044,    112225,     32802,     35879,      1969,  83046395,  24273644,  26550179,   1457135,    -34052,    -56708,    -90760, -25198270, -41963948, -67162217,     67064,     11019,     32802,      6068,    239079,    376252,    146277,    202985
       428,    570275, 23.239824,      62.8,     416.2,    179342,     66824,     83313,      6727,  11262661,   4196519,   5232068,    422462,    -68087,   -140253,   -208340,  -4275868,  -8807908, -13083776,    113051,     33030,     35959,      2383,  47051982,  13747204,  14966138,    991717,    -37310,    -58117,    -95427, -15528235, -24188419, -39716654,     66824,     11756,     33030,      6514,    247429,    387682,    150361,    208478
       429,    570276, 40.344477,     131.7,     396.2,    176762,     64958,     82312,      5629,  23279504,   8555025,  10840528,    741274,    -64057,   -141212,   -205269,  -8436269, -18597676, -27033944,    111746,     32938,     35732,      2395,  44273658,  13049969,  14156911,    949074,    -35456,    -58377,    -93833, -14047649, -23129146, -37176795,     64958,     12400,     32938,      6473,    240818,    382031,    147202,    205579
